gutenberg_id,title,author,gutenberg_author_id,language,gutenberg_bookshelf,rights,has_text,subject_type,V1
10743,Moonfleet,"Falkner, John Meade",3660,en,Adventure/Movie Books/Historical Fiction,Public domain in the USA.,TRUE,lcsh,"England -- Fiction, Adventure stories, Smugglers -- Fiction, Treasure troves -- Fiction"
10744,"Men, Women, and Ghosts","Phelps, Elizabeth Stuart",1685,en,NA,Public domain in the USA.,TRUE,lcsh,"Ghost stories, American, United States -- Social life and customs -- 19th century -- Fiction"
10748,The World's Greatest Books — Volume 03 — Fiction,NA,NA,en,NA,Public domain in the USA.,TRUE,lcsh,Fiction
10755,The Broken Road,"Mason, A. E. W. (Alfred Edward Woodley)",1564,en,NA,Public domain in the USA.,TRUE,lcsh,"India -- History -- British occupation, 1765-1947 -- Fiction, India -- Race relations -- Fiction, Colonies -- Fiction, Imperialism -- Fiction, India -- Social conditions -- 20th century -- Fiction, India -- Social conditions -- 19th century -- Fiction, British -- India -- Fiction"
10756,Between Whiles,"Jackson, Helen Hunt",1030,en,NA,Public domain in the USA.,TRUE,lcsh,"Fiction, Short stories"
10762,Impressions of Theophrastus Such,"Eliot, George",90,en,NA,Public domain in the USA.,TRUE,lcsh,"Authors -- Fiction, England -- Fiction, Character sketches"
10765,Thrilling Adventures by Land and Sea,"Brayman, James O.",3671,en,"Pirates, Buccaneers, Corsairs, etc.",Public domain in the USA.,TRUE,lcsh,Adventure and adventurers
10776,"The Moving Picture Boys at Panama; Or, Stirring Adventures Along the Great Canal","Appleton, Victor",267,en,Children's Book Series,Public domain in the USA.,TRUE,lcsh,"Panama Canal (Panama) -- History -- Juvenile fiction, Adventure and adventurers -- Juvenile fiction, Motion pictures -- Production and direction -- Juvenile fiction"
10777,Probable Sons,"Le Feuvre, Amy",3736,en,NA,Public domain in the USA.,TRUE,lcsh,"Uncles -- Fiction, Interpersonal relations -- Fiction, Christian life -- Fiction, England -- Fiction"
10778,"The Prose Marmion
A Tale of the Scottish Border",NA,NA,en,NA,Public domain in the USA.,TRUE,lcsh,"Flodden, Battle of, England, 1513 -- Juvenile fiction"
10779,"Happy Little Edward
And His Pleasant Ride and Rambles in the Country.",Unknown,49,en,NA,Public domain in the USA.,TRUE,lcsh,"Boys -- Conduct of life -- Juvenile fiction, Travel -- Juvenile fiction, Children's stories, Country life -- Juvenile fiction, Cousins -- Juvenile fiction, Massachusetts -- Juvenile fiction"
10780,Only an Incident,"Litchfield, Grace Denio",3681,en,NA,Public domain in the USA.,TRUE,lcsh,"United States -- Social life and customs -- 19th century -- Fiction, Man-woman relationships -- Fiction, City and town life -- Fiction, Young women -- Fiction"
10781,"Deserted
Sailor's Knots, Part 1.","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"Humorous stories, English, England -- Social life and customs -- Fiction"
10782,"Homeward Bound
Sailor's Knots, Part 2.","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"England -- Social life and customs -- Fiction, Humorous stories, English"
10783,"Self-Help
Sailor's Knots, Part 3.","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"Humorous stories, English, England -- Social life and customs -- Fiction"
10784,"Sentence Deferred
Sailor's Knots, Part 4.","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"England -- Social life and customs -- Fiction, Humorous stories, English"
10785,"Matrimonial Openings
Sailor's Knots, Part 5.","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"England -- Social life and customs -- Fiction, Humorous stories, English"
10786,"Odd Man Out
Sailor's Knots, Part 6.","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"England -- Social life and customs -- Fiction, Humorous stories, English"
10787,"The Toll-House
Sailor's Knots, Part 7.","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"Humorous stories, English, England -- Social life and customs -- Fiction"
10788,"Peter's Pence
Sailor's Knots, Part 8.","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"Humorous stories, English, England -- Social life and customs -- Fiction"
10789,"The Head of the Family
Sailor's Knots, Part 9.","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"Humorous stories, English, England -- Social life and customs -- Fiction"
10790,"Prize Money
Sailor's Knots, Part 10.","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"Humorous stories, English, England -- Social life and customs -- Fiction"
10791,"Double Dealing
Sailor's Knots, Part 11.","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"Humorous stories, English, England -- Social life and customs -- Fiction"
10792,"Keeping Up Appearances
Sailor's Knots, Part 12.","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"England -- Social life and customs -- Fiction, Humorous stories, English"
10799,Clarissa Harlowe; or the history of a young lady — Volume 5,"Richardson, Samuel",1959,en,NA,Public domain in the USA.,TRUE,lcsh,"Psychological fiction, Kidnapping victims -- Fiction, Epistolary fiction, Rape victims -- Fiction, England -- Fiction, Young women -- Crimes against -- Fiction, Conflict of generations -- Fiction"
10804,"The Fortunate Foundlings
Being the Genuine History of Colonel M——Rs, and His Sister, Madam Du P——Y, the Issue of the Hon. Ch——Es M——Rs, Son of the Late Duke of R—— L——D. Containing Many Wonderful Accidents That Befel Them in Their Travels, and Interspersed with the Characters and Adventures of Several Persons of Condition, In the Most Polite Courts of Europe. the Whole Calculated for the Entertainment and Improvement of the Youth of Both Sexes.","Haywood, Eliza Fowler",3687,en,NA,Public domain in the USA.,TRUE,lcsh,English fiction -- 18th century
10806,The Sword of Welleran and Other Stories,"Dunsany, Lord",2685,en,Fantasy,Public domain in the USA.,TRUE,lcsh,"Fantasy fiction, English"
10810,"The Young Trail Hunters
Or, the Wild Riders of the Plains. The Veritable Adventures of Hal Hyde and Ned Brown, on Their Journey Across the Great Plains of the South-West","Cozzens, Samuel Woodworth",3693,en,NA,Public domain in the USA.,TRUE,lcsh,"West (U.S.) -- Juvenile fiction, Indians of North America -- Juvenile fiction, Great Plains -- Juvenile fiction, Frontier and pioneer life -- Juvenile fiction"
10812,The Worshipper of the Image,"Le Gallienne, Richard",246,en,NA,Public domain in the USA.,TRUE,lcsh,Fiction
10816,"The Giant Hands
or, the Reward of Industry","Crowquill, Alfred",3698,en,NA,Public domain in the USA.,TRUE,lcsh,"Fairy tales, Work ethic -- Juvenile fiction, Ghouls and ogres -- Juvenile fiction, Conduct of life -- Juvenile fiction, Mothers and sons -- Juvenile fiction"
10817,Anne Severn and the Fieldings,"Sinclair, May",3004,en,NA,Public domain in the USA.,TRUE,lcsh,"Country life -- England -- Fiction, Domestic fiction"
10826,"The Book-Bills of Narcissus
An Account Rendered by Richard Le Gallienne","Le Gallienne, Richard",246,en,NA,Public domain in the USA.,TRUE,lcsh,Fiction
10830,Cinderella,"Hewet, Henry W.",3708,en,NA,Public domain in the USA.,TRUE,lcsh,Fairy tales
10835,"Dr. Johnson's Works: Life, Poems, and Tales, Volume 1
The Works of Samuel Johnson, LL.D., in Nine Volumes","Johnson, Samuel",297,en,NA,Public domain in the USA.,TRUE,lcsh,"Johnson, Samuel, 1709-1784. Correspondence, Johnson, Samuel, 1709-1784, Fiction, Poetry"
10839,Sugar and Spice: Comical Tales Comically Dressed,"Johnson, James",3711,en,NA,Public domain in the USA.,TRUE,lcsh,"Children's poetry, Children's stories, Conduct of life -- Juvenile fiction, Children -- Conduct of life -- Juvenile fiction, Wit and humor, Juvenile"
10844,A Gentleman from Mississippi,NA,NA,en,NA,Public domain in the USA.,TRUE,lcsh,"Legislators -- United States -- Fiction, Political fiction"
10848,"Natalie
Or, A Gem Among the Sea-Weeds","Vale, Ferna",3717,en,NA,Public domain in the USA.,TRUE,lcsh,"Foundlings -- Fiction, Christian life -- Fiction, Nantucket Island (Mass.) -- Fiction"
10849,"Saved at Sea
A Lighthouse Story","Walton, O. F., Mrs.",2468,en,NA,Public domain in the USA.,TRUE,lcsh,"Lighthouses -- Juvenile fiction, Scotland -- Juvenile fiction, Shipwrecks -- Juvenile fiction, Islands -- Juvenile fiction, Christian life -- Juvenile fiction"
10859,Paul and Virginia from the French of J.B.H. de Saint Pierre,"Saint-Pierre, Bernardin de",825,en,NA,Public domain in the USA.,TRUE,lcsh,"Friendship -- Fiction, Love stories, Charity -- Fiction, Mauritius -- Fiction, Death -- Fiction, Shipwrecks -- Fiction, Slavery -- Fiction"
10862,The White Waterfall,"Dwyer, James Francis",3727,en,NA,Public domain in the USA.,TRUE,lcsh,"Adventure stories, Islands of the Pacific -- Fiction"
10868,Clerambault: The Story of an Independent Spirit During the War,"Rolland, Romain",2602,en,NA,Public domain in the USA.,TRUE,lcsh,"World War, 1914-1918 -- Fiction"
10869,The Abandoned Room,"Camp, Wadsworth",3731,en,NA,Public domain in the USA.,TRUE,lcsh,Mystery fiction
10871,"At Sunwich Port, Part 1.
Contents: Chapters 1-5","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"Betrothal -- Fiction, Fathers and sons -- Fiction, Ship captains -- Fiction, Family -- England -- Fiction"
10872,"At Sunwich Port, Part 2.
Contents: Chapters 6-10","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"Ship captains -- Fiction, Fathers and sons -- Fiction, Betrothal -- Fiction, Family -- England -- Fiction"
10873,"At Sunwich Port, Part 3.
Contents: Chapters 11-15","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"Ship captains -- Fiction, Betrothal -- Fiction, Fathers and sons -- Fiction, Family -- England -- Fiction"
10874,"At Sunwich Port, Part 4.
Contents: Chapters 16-20","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"Fathers and sons -- Fiction, Ship captains -- Fiction, Betrothal -- Fiction, Family -- England -- Fiction"
10875,"At Sunwich Port, Part 5.
Contents: Chapters 21-25","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"Fathers and sons -- Fiction, Betrothal -- Fiction, Family -- England -- Fiction, Ship captains -- Fiction"
10876,"At Sunwich Port, Complete","Jacobs, W. W. (William Wymark)",1865,en,NA,Public domain in the USA.,TRUE,lcsh,"Fathers and sons -- Fiction, Betrothal -- Fiction, Ship captains -- Fiction, Family -- England -- Fiction"
10880,Teddy's Button,"Le Feuvre, Amy",3736,en,NA,Public domain in the USA.,TRUE,lcsh,"Soldiers -- Juvenile fiction, Christian life -- Juvenile fiction, England -- Juvenile fiction"
10882,The Eagle's Shadow,"Cabell, James Branch",166,en,Fantasy,Public domain in the USA.,TRUE,lcsh,"Middle Ages -- Fiction, Historical fiction, Fantasy fiction"
10888,"Arthur Hamilton, and His Dog",Anonymous,216,en,NA,Public domain in the USA.,TRUE,lcsh,"Sunday school literature, Children and death -- Juvenile fiction, Children's stories"
10891,Algonquin Indian Tales,"Young, Egerton Ryerson",9793,en,Native America/Folklore,Public domain in the USA.,TRUE,lcsh,"Tales -- North America, Algonquian Indians -- Fiction, Indians of North America -- Folklore"
10892,Dawn,"Haggard, H. Rider (Henry Rider)",365,en,NA,Public domain in the USA.,TRUE,lcsh,"Paranormal fiction, Fantasy fiction"
10899,Olivia in India,"Douglas, O.",3741,en,NA,Public domain in the USA.,TRUE,lcsh,India -- Fiction
10901,Three Young Knights,"Donnell, Annie Hamilton",1192,en,NA,Public domain in the USA.,TRUE,lcsh,"Sunday school literature, Farm life -- Juvenile fiction, Christian life -- Juvenile fiction"
10902,Big and Little Sisters: A Story of an Indian Mission School,"Jenness, Theodora R. (Theodora Robinson)",3742,en,NA,Public domain in the USA.,TRUE,lcsh,"Indian students -- Juvenile fiction, Children's stories, Dakota youth -- Juvenile fiction, Off-reservation boarding schools -- Juvenile fiction, Indians of North America -- Education -- Juvenile fiction"
10904,"Frank Merriwell's Nobility; Or, The Tragedy of the Ocean Tramp","Standish, Burt L.",3848,en,Children's Book Series,Public domain in the USA.,TRUE,lcsh,"Adventure and adventurers -- Juvenile fiction, Ocean travel -- Juvenile fiction"
10905,"Phantom Fortune, a Novel","Braddon, M. E. (Mary Elizabeth)",2957,en,NA,Public domain in the USA.,TRUE,lcsh,English fiction -- 19th century
10911,Buried Alive: A Tale of These Days,"Bennett, Arnold",859,en,NA,Public domain in the USA.,TRUE,lcsh,"Painters -- Fiction, Artists -- Fiction, England -- Fiction, Mistaken identity -- Fiction, Valets -- Fiction"
10915,The Girl's Cabinet of Instructive and Moral Stories,"Hawks, Francis L. (Francis Lister)",3748,en,NA,Public domain in the USA.,TRUE,lcsh,Conduct of life -- Juvenile fiction
10920,"Two Years Ago, Volume I","Kingsley, Charles",344,en,NA,Public domain in the USA.,TRUE,lcsh,Cholera -- Fiction
10921,The World's Greatest Books — Volume 04 — Fiction,NA,NA,en,Harvard Classics,Public domain in the USA.,TRUE,lcsh,Fiction
10922,Young Lives,"Le Gallienne, Richard",246,en,NA,Public domain in the USA.,TRUE,lcsh,English fiction -- 19th century
10926,"Saxe Holm's Stories
First Series","Jackson, Helen Hunt",1030,en,NA,Public domain in the USA.,TRUE,lcsh,"United States -- Social life and customs -- 19th century -- Fiction, Short stories"
10929,The Dog Crusoe and His Master: A Story of Adventure in the Western Prairies,"Ballantyne, R. M. (Robert Michael)",333,en,Children's Fiction,Public domain in the USA.,TRUE,lcsh,"Adventure stories, Dogs -- Fiction"
10930,"The Buccaneer Farmer
Published in England under the Title ""Askew's Victory""","Bindloss, Harold",1256,en,NA,Public domain in the USA.,TRUE,lcsh,Farmers -- Fiction
10932,Over the Pass,"Palmer, Frederick",3757,en,NA,Public domain in the USA.,TRUE,lcsh,"Western stories, Fathers and sons -- Fiction, Love stories, Young men -- Fiction, Arizona -- Fiction, Children of the rich -- Fiction, New York (N.Y.) -- Fiction"
10935,The Wonderful Adventures of Nils,"Lagerlöf, Selma",1717,en,NA,Public domain in the USA.,TRUE,lcsh,"Boys -- Juvenile fiction, Fantasy, Geese -- Juvenile fiction, Conduct of life -- Juvenile fiction, Sweden -- Juvenile fiction"
10936,The Girl Aviators' Motor Butterfly,"Burnham, Margaret",2051,en,NA,Public domain in the USA.,TRUE,lcsh,"Airplanes -- Juvenile fiction, Aeronautics -- Juvenile fiction, Adventure and adventurers -- Juvenile fiction, Women air pilots -- Juvenile fiction"
10938,"The Headsman; Or, The Abbaye des Vignerons","Cooper, James Fenimore",483,en,NA,Public domain in the USA.,TRUE,lcsh,Switzerland -- Fiction
10942,The Claim Jumpers: A Romance,"White, Stewart Edward",247,en,NA,Public domain in the USA.,TRUE,lcsh,"West (U.S.) -- Social life and customs -- Fiction, Community life -- West (U.S.) -- Fiction, Man-woman relationships -- Fiction"
10943,Elusive Isabel,"Futrelle, Jacques",3763,en,NA,Public domain in the USA.,TRUE,lcsh,"Fiction, Spy stories"
10944,From a Bench in Our Square,"Adams, Samuel Hopkins",1635,en,NA,Public domain in the USA.,TRUE,lcsh,United States -- Social life and customs -- 20th century -- Fiction
10948,The Stories of the Three Burglars,"Stockton, Frank Richard",221,en,NA,Public domain in the USA.,TRUE,lcsh,"Aunts -- Fiction, Burglars -- Fiction, Authors -- Fiction, Detectives -- Fiction, Storytelling -- Fiction"
10949,The Romance of Zion Chapel [3d ed.],"Le Gallienne, Richard",246,en,NA,Public domain in the USA.,TRUE,lcsh,"Clergy -- England -- Fiction, English fiction -- 19th century, Triangles (Interpersonal relations) -- Fiction"
10954,The Girl Aviators' Sky Cruise,"Burnham, Margaret",2051,en,NA,Public domain in the USA.,TRUE,lcsh,"Aeronautics -- Juvenile fiction, Airplanes -- Juvenile fiction, Adventure and adventurers -- Juvenile fiction, Women air pilots -- Juvenile fiction"
10958,"An Unwilling Maid
Being the History of Certain Episodes during the American Revolution in the Early Life of Mistress Betty Yorke, born Wolcott","Lincoln, Jeanie Gould",3768,en,NA,Public domain in the USA.,TRUE,lcsh,"United States -- History -- Revolution, 1775-1783 -- Fiction"
10959,The Visits of Elizabeth,"Glyn, Elinor",1762,en,"Bestsellers, American, 1895-1923",Public domain in the USA.,TRUE,lcsh,"Young women -- Fiction, Epistolary fiction, Aristocracy (Social class) -- Fiction"
10963,"The Grip of Desire
The Story Of A Parish-Priest","France, Hector",3772,en,NA,Public domain in the USA.,TRUE,lcsh,"Villages -- France -- Fiction, Priests -- Fiction"
10966,The Ghost Pirates,"Hodgson, William Hope",3260,en,"Science Fiction/Pirates, Buccaneers, Corsairs, etc.",Public domain in the USA.,TRUE,lcsh,"Pirates -- Fiction, Fantasy fiction, Sea stories, Horror tales, Science fiction"
10973,The Late Mrs. Null,"Stockton, Frank Richard",221,en,NA,Public domain in the USA.,TRUE,lcsh,Virginia -- Social life and customs -- Fiction
